Frequency,psd
3533056.133056133,0.006465445589919405
3533300.272749814,0.005956446901243903
3533544.412443495,0.005437684061648823
3533788.552137176,0.004968258393059921
3534032.6918308567,0.004658871481979521
3534276.831524538,0.00459321472278057
3534520.971218219,0.0047000291365459496
3534765.1109118997,0.004894734246535873
3535009.250605581,0.005167037682428294
3535253.390299262,0.0054894547861060045
3535497.5299929427,0.005803806728166175
3535741.669686624,0.006057681752736799
3535985.809380305,0.006239593053836853
3536229.9490739857,0.006653090718047039
3536474.088767667,0.007556480115765998
3536718.2284613475,0.00885174040487792
3536962.3681550287,0.010429625382659458
3537206.50784871,0.01217149009274042
3537450.6475423905,0.013990742356997432
3537694.7872360717,0.01578111538030437
3537938.926929753,0.01973001585494684
3538183.0666234335,0.02823381181778846
3538427.2063171146,0.05571409485993696
3538671.346010796,0.11403498069514705
3538915.4857044765,0.19683265024892532
3539159.6253981576,0.2951377340692338
3539403.7650918383,0.39829049335538613
3539647.9047855195,0.4950982084497835
3539892.0444792006,0.5750668982000715
3540136.1841728813,0.6295383750892105
3540380.3238665625,0.6531361608276497
3540624.463560243,0.6593798088831199
3540868.6032539243,0.6628508970814687
3541112.7429476054,0.6628743668034198
3541356.882641286,0.6594383046909452
3541601.0223349673,0.6528764477567837
3541845.1620286484,0.6438539504503563
3542089.301722329,0.6332535293399743
3542333.4414160103,0.6221321827748187
3542577.5811096914,0.6093129934941424
3542821.720803372,0.5933608419755452
3543065.8604970532,0.5606521754013172
3543310.000190734,0.49982194600719676
3543554.139884415,0.41744812455232017
3543798.2795780962,0.3244807530349537
3544042.419271777,0.2330199480177187
3544286.558965458,0.15297620374823462
3544530.698659139,0.09302421943388076
3544774.83835282,0.059652635765045064
3545018.978046501,0.055947341155686406
3545263.117740182,0.06623199065598925
3545507.257433863,0.07386454778601798
3545751.397127544,0.0780956417537482
3545995.5368212247,0.07857708207048662
3546239.676514906,0.07536114379958636
3546483.816208587,0.06887016087106548
3546727.9559022677,0.0598750676689523
3546972.095595949,0.04944386626722866
3547216.2352896295,0.03882931357054982
3547460.3749833107,0.029374779833356984
3547704.514676992,0.022243016351899902
3547948.6543706725,0.01824777103191587
3548192.7940643537,0.017852683584002882
3548436.933758035,0.01907503024027507
3548681.0734517155,0.019756119124330757
3548925.2131453967,0.019831823664487158
3549169.352839078,0.019306173287256867
3549413.4925327585,0.01823881194453654
3549657.6322264397,0.01674154195813042
3549901.7719201203,0.014957478620953618
3550145.9116138015,0.013029471957755626
3550390.0513074826,0.011120959266111369
3550634.1910011633,0.00948178682449441
3550878.3306948445,0.00847639224391307
3551122.4703885256,0.008610012184898722
3551366.6100822063,0.010262623550591321
3551610.7497758875,0.013419432153918234
3551854.8894695686,0.017783714502272313
3552099.0291632493,0.02351053750908011
3552343.1688569305,0.03070005979211808
3552587.308550611,0.03874300597204293
3552831.4482442923,0.04691132566558365
3553075.5879379734,0.054398183084048216
3553319.727631654,0.060390308531651046
3553563.8673253353,0.06422828934197419
3553808.007019016,0.06548309588196449
3554052.146712697,0.06401461831883817
3554296.2864063783,0.05998026177166359
3554540.426100059,0.053813533696814755
3554784.56579374,0.046178747593194
3555028.7054874212,0.03785968522976296
3555272.845181102,0.029603370038487106
3555516.984874783,0.022100099326660474
3555761.1245684642,0.015770517084902277
3556005.264262145,0.010853550584310617
3556249.403955826,0.007643111500915206
3556493.5436495068,0.006315888985011203
3556737.683343188,0.006190540965748073
3556981.823036869,0.006421941340218076
3557225.9627305497,0.006776216513630848
3557470.102424231,0.007036328396520422
3557714.242117912,0.007093771073125615
3557958.3818115927,0.0069499474446395315
3558202.521505274,0.006620992622378197
3558446.661198955,0.006139993529651833
3558690.8008926357,0.005561998446616312
3558934.940586317,0.004978512699734178
3559179.0802799975,0.004530007650561177
3559423.2199736787,0.004375437392274403
3559667.35966736,0.004628655250539085
3559911.4993610405,0.005327266118874283
3560155.6390547217,0.006382788495487332
3560399.7787484024,0.007689139808052539
3560643.9184420835,0.00920737966819768
3560888.0581357647,0.010906569950007258
3561132.1978294454,0.012743549988611227
3561376.3375231265,0.01460106703579614
3561620.4772168077,0.016299008347471305
3561864.6169104883,0.017658722404883115
3562108.7566041695,0.018540832656682688
3562352.8962978506,0.01884853261764327
3562597.0359915313,0.018543000065411833
3562841.1756852125,0.017658099823824963
3563085.315378893,0.01628691905584495
3563329.4550725743,0.014569558395586005
3563573.5947662555,0.012664463720072933
3563817.734459936,0.010704899410908339
3564061.8741536173,0.008793416958558675
3564306.0138472985,0.007035581251022063
3564550.153540979,0.005549121484645841
3564794.2932346603,0.00441598494978937
3565038.4329283414,0.0036589530671603115
3565282.572622022,0.003233312612471728
3565526.7123157033,0.003038266720065033
3565770.852009384,0.005334345223795792
3566014.991703065,0.012643402486958277
3566259.1313967463,0.02463219539158576
3566503.271090427,0.040001144164112684
3566747.410784108,0.05708096991744638
3566991.550477789,0.07401828892979834
3567235.69017147,0.08897357725990879
3567479.829865151,0.10032032347905523
3567723.969558832,0.10682810620876218
3567968.109252513,0.10779301515910208
3568212.248946194,0.1031065647411387
3568456.3886398748,0.0932717216265207
3568700.528333556,0.0793474684801857
3568944.668027237,0.06284509958496182
3569188.8077209177,0.045562399591189615
3569432.947414599,0.029373773158347813
3569677.0871082796,0.016031286314377627
3569921.2268019607,0.006976463338400379
3570165.366495642,0.003181745719579729
3570409.5061893226,0.0026768681324855076
3570653.6458830037,0.002660457458257645
3570897.7855766844,0.002658612970288493
3571141.9252703656,0.002672004781476736
3571386.0649640467,0.0027846720803620245
3571630.204657728,0.006337777050043555
3571874.3443514085,0.016268758002520214
3572118.4840450897,0.031581989860531054
3572362.6237387704,0.05064264725142205
3572606.7634324515,0.0713902497212327
3572850.9031261327,0.10265118268815218
3573095.0428198134,0.15542721251863573
3573339.1825134945,0.2278006909192274
3573583.322207175,0.31240906346781117
3573827.4619008563,0.40012179280673665
3574071.6015945375,0.48147748258700085
3574315.741288218,0.5476607560746581
3574559.8809818993,0.5914998653425115
3574804.0206755805,0.6082470518587215
3575048.160369261,0.5960913850467039
3575292.3000629423,0.5563503664434623
3575536.4397566235,0.4933156362429161
3575780.579450304,0.41381410557606524
3576024.7191439853,0.3263825789588398
3576268.858837666,0.23714556845593682
3576512.998531347,0.15244761990615407
3576757.1382250283,0.08139146043115872
3577001.277918709,0.03166412506224535
3577245.41761239,0.00865241164917574
3577489.557306071,0.00377185425354154
3577733.696999752,0.0031545688905051106
3577977.836693433,0.0030677499523955737
3578221.976387114,0.0030384288948136357
3578466.116080795,0.003024180970354756
3578710.255774476,0.0029861916315255393
3578954.395468157,0.002938681098099194
3579198.535161838,0.002891994432604572
3579442.674855519,0.002850330677616447
3579686.8145492,0.002818085785779481
3579930.954242881,0.0028062855204596393
3580175.0939365616,0.002824740583596705
3580419.2336302428,0.0028593872102429946
3580663.373323924,0.002913558639206018
3580907.5130176046,0.0030016815270803576
3581151.6527112857,0.0031291796439490843
3581395.792404967,0.0032840707930824747
3581639.9320986476,0.003434182844562858
3581884.0717923287,0.0035653989123225066
3582128.21148601,0.0036730389167298066
3582372.3511796906,0.003748517019651801
3582616.4908733717,0.003778743066919027
3582860.6305670524,0.003756791267681317
3583104.7702607336,0.003682522301888841
3583348.9099544147,0.003557817382360079
3583593.0496480954,0.0033858261969083037
3583837.1893417765,0.0031767777269290226
3584081.329035457,0.0029486167536459107
3584325.4687291384,0.0027199195198265025
3584569.6084228195,0.0025035233348913444
3584813.7481165,0.0023173374094719174
3585057.8878101814,0.0021885574346093145
3585302.0275038625,0.0021127569965533888
3585546.167197543,0.0020755629705210554
3585790.3068912243,0.002068652693553469
3586034.4465849055,0.002511903940468893
3586278.586278586,0.004418964896929847
3586522.7259722673,0.008375438261651325
3586766.865665948,0.014538861946623322
3587011.005359629,0.022991497726942672
3587255.1450533103,0.03326191374584192
3587499.284746991,0.045143254548937
3587743.424440672,0.06017018623241499
3587987.5641343533,0.07941160467625122
3588231.703828034,0.10243260041192472
3588475.843521715,0.12813714348238273
3588719.9832153963,0.15427911973829186
3588964.122909077,0.1783690323818947
3589208.262602758,0.19812976927779186
3589452.402296439,0.21154896341715826
3589696.54199012,0.2172160470237308
3589940.681683801,0.21469065017045433
3590184.821377482,0.20443574228826755
3590428.961071163,0.18765923117851674
3590673.1007648436,0.16594756235017338
3590917.240458525,0.14080193861975715
3591161.380152206,0.11420979055429459
3591405.5198458866,0.08846327830231641
3591649.659539568,0.06560281491230066
3591893.799233249,0.04767689079174735
